"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1971","1971","TONNEKM","Tonnes-kilometres","6","Millions",,,5500,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1972","1972","TONNEKM","Tonnes-kilometres","6","Millions",,,5900,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1973","1973","TONNEKM","Tonnes-kilometres","6","Millions",,,6300,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1974","1974","TONNEKM","Tonnes-kilometres","6","Millions",,,7200,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1975","1975","TONNEKM","Tonnes-kilometres","6","Millions",,,8200,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1976","1976","TONNEKM","Tonnes-kilometres","6","Millions",,,9293,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1977","1977","TONNEKM","Tonnes-kilometres","6","Millions",,,9340,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1978","1978","TONNEKM","Tonnes-kilometres","6","Millions",,,8650,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1979","1979","TONNEKM","Tonnes-kilometres","6","Millions",,,10163,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1980","1980","TONNEKM","Tonnes-kilometres","6","Millions",,,10256,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1981","1981","TONNEKM","Tonnes-kilometres","6","Millions",,,9364,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1982","1982","TONNEKM","Tonnes-kilometres","6","Millions",,,9381,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1983","1983","TONNEKM","Tonnes-kilometres","6","Millions",,,9209,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1984","1984","TONNEKM","Tonnes-kilometres","6","Millions",,,9144,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1985","1985","TONNEKM","Tonnes-kilometres","6","Millions",,,9183,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1986","1986","TONNEKM","Tonnes-kilometres","6","Millions",,,9447,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1987","1987","TONNEKM","Tonnes-kilometres","6","Millions",,,8665,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1988","1988","TONNEKM","Tonnes-kilometres","6","Millions",,,7859,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1989","1989","TONNEKM","Tonnes-kilometres","6","Millions",,,7853,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,7900,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,7538,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,7091,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,7349,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,7641,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,8274,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,8634,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,8387,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,8334,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,7700,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,8118,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,7579,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,7183,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,7456,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,7154,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,8000,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,7192,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,7866,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,8255,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,6504,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,7851,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,7794,"B","Break"
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,6892,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,6764,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,6663,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,7220.91,"B","Break"
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,7002.14,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,7140.64,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,7570.2,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,7749.77,,
"SWE","Sweden","T-SEA-CAB","Coastal shipping (national transport)","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,7703.3,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1970","1970","TONNEKM","Tonnes-kilometres","6","Millions",,,9653,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1971","1971","TONNEKM","Tonnes-kilometres","6","Millions",,,10086,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1972","1972","TONNEKM","Tonnes-kilometres","6","Millions",,,10613,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1973","1973","TONNEKM","Tonnes-kilometres","6","Millions",,,11332,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1974","1974","TONNEKM","Tonnes-kilometres","6","Millions",,,11287,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1975","1975","TONNEKM","Tonnes-kilometres","6","Millions",,,11344,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1976","1976","TONNEKM","Tonnes-kilometres","6","Millions",,,13427,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1977","1977","TONNEKM","Tonnes-kilometres","6","Millions",,,13669,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1978","1978","TONNEKM","Tonnes-kilometres","6","Millions",,,13680,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1979","1979","TONNEKM","Tonnes-kilometres","6","Millions",,,10701,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1980","1980","TONNEKM","Tonnes-kilometres","6","Millions",,,9470,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1981","1981","TONNEKM","Tonnes-kilometres","6","Millions",,,8672,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1982","1982","TONNEKM","Tonnes-kilometres","6","Millions",,,8581,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1983","1983","TONNEKM","Tonnes-kilometres","6","Millions",,,8870,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1984","1984","TONNEKM","Tonnes-kilometres","6","Millions",,,9914,"B","Break"
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1985","1985","TONNEKM","Tonnes-kilometres","6","Millions",,,11079,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1986","1986","TONNEKM","Tonnes-kilometres","6","Millions",,,11849,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1987","1987","TONNEKM","Tonnes-kilometres","6","Millions",,,11969,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1988","1988","TONNEKM","Tonnes-kilometres","6","Millions",,,12277,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1989","1989","TONNEKM","Tonnes-kilometres","6","Millions",,,12755,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,13155,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,13246,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,13901,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,13328,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,14627,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,14420,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,14650,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,15518,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,16087,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,16635,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,17715,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,17543,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,18066,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,18151,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,17940,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,18150,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,18251,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,18203,"B","Break"
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,16790,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,15593,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,16360,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,17904,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,17648,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,17409,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,17811.762,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,17185.434,,
"DNK","Denmark","T-GOODS-TOT-INLD","Total inland freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,17544.238,,
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1970","1970","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1971","1971","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1972","1972","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1973","1973","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1974","1974","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1975","1975","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1976","1976","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1977","1977","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1978","1978","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1979","1979","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1980","1980","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1981","1981","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1982","1982","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1983","1983","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1984","1984","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1985","1985","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1986","1986","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1987","1987","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1988","1988","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1989","1989","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","T-GOODS-IW-TOT","Inland waterways freight transport","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
